Country,Types of Land,UNIT_MEASURE,Unit of measure,Time,OBS_VALUE,UNIT_MULT,Unit multiplier,Actual area (ha)
Australia,Irrigation area,HA,Hectares,1990,1832000.0,0,Units,1832000.0
Australia,Irrigation area,HA,Hectares,1991,2008000.0,0,Units,2008000.0
Australia,Irrigation area,HA,Hectares,1992,2069000.0,0,Units,2069000.0
Australia,Irrigation area,HA,Hectares,1993,2107000.0,0,Units,2107000.0
Australia,Irrigation area,HA,Hectares,1994,2408000.0,0,Units,2408000.0
Australia,Irrigation area,HA,Hectares,1997,2057000.0,0,Units,2057000.0
Australia,Irrigation area,HA,Hectares,1998,2365000.0,0,Units,2365000.0
Australia,Irrigation area,HA,Hectares,1999,2251000.0,0,Units,2251000.0
Australia,Irrigation area,HA,Hectares,2000,2384000.0,0,Units,2384000.0
Australia,Irrigation area,HA,Hectares,2001,2506000.0,0,Units,2506000.0
Australia,Irrigation area,HA,Hectares,2002,2545000.0,0,Units,2545000.0
Australia,Irrigation area,HA,Hectares,2003,2378000.0,0,Units,2378000.0
Australia,Irrigation area,HA,Hectares,2004,2402000.0,0,Units,2402000.0
Australia,Irrigation area,HA,Hectares,2005,2405000.0,0,Units,2405000.0
Australia,Irrigation area,HA,Hectares,2006,2546318.0,0,Units,2546318.0
Australia,Irrigation area,HA,Hectares,2007,1922982.0,0,Units,1922982.0
Australia,Irrigation area,HA,Hectares,2008,1850937.0,0,Units,1850937.0
Australia,Irrigation area,HA,Hectares,2009,1760758.0,0,Units,1760758.0
Australia,Irrigation area,HA,Hectares,2010,1840610.0,0,Units,1840610.0
Australia,Irrigation area,HA,Hectares,2011,1962569.0,0,Units,1962569.0
Australia,Irrigation area,HA,Hectares,2012,2141303.4,0,Units,2141303.4
Australia,Irrigation area,HA,Hectares,2013,2377959.09,0,Units,2377959.09
Australia,Irrigation area,HA,Hectares,2014,2361254.44,0,Units,2361254.44
Australia,Irrigation area,HA,Hectares,2015,2149110.0,0,Units,2149110.0
Australia,Irrigation area,HA,Hectares,2016,2147915.0,0,Units,2147915.0
Australia,Irrigation area,HA,Hectares,2017,2243656.0,0,Units,2243656.0
Australia,Irrigation area,HA,Hectares,2018,2298174.0,0,Units,2298174.0
Australia,Irrigation area,HA,Hectares,2019,1954788.81,0,Units,1954788.81
Australia,Irrigation area,HA,Hectares,2020,1520939.6,0,Units,1520939.6
Australia,Irrigation area,HA,Hectares,2021,1944870.57,0,Units,1944870.57
Austria,Irrigation area,HA,Hectares,1995,45720.0,0,Units,45720.0
Austria,Irrigation area,HA,Hectares,2003,34230.0,0,Units,34230.0
Austria,Irrigation area,HA,Hectares,2005,40020.0,0,Units,40020.0
Austria,Irrigation area,HA,Hectares,2007,43440.0,0,Units,43440.0
Austria,Irrigation area,HA,Hectares,2010,26480.0,0,Units,26480.0
Austria,Irrigation area,HA,Hectares,2013,51680.0,0,Units,51680.0
Austria,Irrigation area,HA,Hectares,2016,38190.0,0,Units,38190.0
Belgium,Irrigation area,HA,Hectares,2003,1850.0,0,Units,1850.0
Belgium,Irrigation area,HA,Hectares,2005,3380.0,0,Units,3380.0
Belgium,Irrigation area,HA,Hectares,2007,5680.0,0,Units,5680.0
Belgium,Irrigation area,HA,Hectares,2010,4260.0,0,Units,4260.0
Belgium,Irrigation area,HA,Hectares,2013,5740.0,0,Units,5740.0
Canada,Irrigation area,HA,Hectares,1990,718000.0,0,Units,718000.0
Canada,Irrigation area,HA,Hectares,1991,720000.0,0,Units,720000.0
Canada,Irrigation area,HA,Hectares,1992,720000.0,0,Units,720000.0
Canada,Irrigation area,HA,Hectares,1993,725000.0,0,Units,725000.0
Canada,Irrigation area,HA,Hectares,1994,725000.0,0,Units,725000.0
Canada,Irrigation area,HA,Hectares,1995,725000.0,0,Units,725000.0
Canada,Irrigation area,HA,Hectares,1996,740000.0,0,Units,740000.0
Canada,Irrigation area,HA,Hectares,1997,740000.0,0,Units,740000.0
Canada,Irrigation area,HA,Hectares,1998,750000.0,0,Units,750000.0
Canada,Irrigation area,HA,Hectares,1999,760000.0,0,Units,760000.0
Canada,Irrigation area,HA,Hectares,2000,784000.0,0,Units,784000.0
Canada,Irrigation area,HA,Hectares,2001,785000.0,0,Units,785000.0
Canada,Irrigation area,HA,Hectares,2002,785000.0,0,Units,785000.0
Canada,Irrigation area,HA,Hectares,2003,785000.0,0,Units,785000.0
Canada,Irrigation area,HA,Hectares,2007,721896.0,0,Units,721896.0
Canada,Irrigation area,HA,Hectares,2010,528570.0,0,Units,528570.0
Canada,Irrigation area,HA,Hectares,2012,591050.0,0,Units,591050.0
Canada,Irrigation area,HA,Hectares,2014,585870.0,0,Units,585870.0
Canada,Irrigation area,HA,Hectares,2016,688780.0,0,Units,688780.0
Canada,Irrigation area,HA,Hectares,2018,691108.0,0,Units,691108.0
Canada,Irrigation area,HA,Hectares,2020,605907.0,0,Units,605907.0
Chile,Irrigation area,HA,Hectares,1997,1066869.65,0,Units,1066869.65
Chile,Irrigation area,HA,Hectares,2007,1093812.91,0,Units,1093812.91
Colombia,Irrigation area,HA,Hectares,2011,394000.0,0,Units,394000.0
Colombia,Irrigation area,HA,Hectares,2018,324780.0,0,Units,324780.0
Costa Rica,Irrigation area,HA,Hectares,1997,103100.0,0,Units,103100.0
Costa Rica,Irrigation area,HA,Hectares,2006,101500.0,0,Units,101500.0
Costa Rica,Irrigation area,HA,Hectares,2014,159596.0,0,Units,159596.0
Czechia,Irrigation area,HA,Hectares,1993,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,1994,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,1995,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,1996,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,1997,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,1998,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,1999,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,2000,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,2001,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,2002,24000.0,0,Units,24000.0
Czechia,Irrigation area,HA,Hectares,2003,15039.0,0,Units,15039.0
Czechia,Irrigation area,HA,Hectares,2005,17316.0,0,Units,17316.0
Czechia,Irrigation area,HA,Hectares,2007,19909.0,0,Units,19909.0
Czechia,Irrigation area,HA,Hectares,2010,19196.0,0,Units,19196.0
Czechia,Irrigation area,HA,Hectares,2013,17842.451,0,Units,17842.451
Czechia,Irrigation area,HA,Hectares,2016,25002.72,0,Units,25002.72
Czechia,Irrigation area,HA,Hectares,2020,22019.33,0,Units,22019.33
Denmark,Irrigation area,HA,Hectares,2003,201480.0,0,Units,201480.0
Denmark,Irrigation area,HA,Hectares,2005,261720.0,0,Units,261720.0
Denmark,Irrigation area,HA,Hectares,2007,254140.0,0,Units,254140.0
Denmark,Irrigation area,HA,Hectares,2010,318833.0,0,Units,318833.0
Denmark,Irrigation area,HA,Hectares,2013,252968.0,0,Units,252968.0
Denmark,Irrigation area,HA,Hectares,2016,145732.0,0,Units,145732.0
Denmark,Irrigation area,HA,Hectares,2017,160000.0,0,Units,160000.0
Denmark,Irrigation area,HA,Hectares,2018,228794.0,0,Units,228794.0
Denmark,Irrigation area,HA,Hectares,2019,305736.0,0,Units,305736.0
Denmark,Irrigation area,HA,Hectares,2020,235886.0,0,Units,235886.0
Estonia,Irrigation area,HA,Hectares,2010,458.0,0,Units,458.0
Estonia,Irrigation area,HA,Hectares,2013,427.0,0,Units,427.0
Estonia,Irrigation area,HA,Hectares,2016,2735.0,0,Units,2735.0
Finland,Irrigation area,HA,Hectares,2010,12610.0,0,Units,12610.0
Finland,Irrigation area,HA,Hectares,2013,9470.0,0,Units,9470.0
Finland,Irrigation area,HA,Hectares,2014,8790.0,0,Units,8790.0
Finland,Irrigation area,HA,Hectares,2015,7830.0,0,Units,7830.0
Finland,Irrigation area,HA,Hectares,2016,8000.0,0,Units,8000.0
France,Irrigation area,HA,Hectares,1990,1484789.0,0,Units,1484789.0
France,Irrigation area,HA,Hectares,1993,1476843.0,0,Units,1476843.0
France,Irrigation area,HA,Hectares,1995,1629534.0,0,Units,1629534.0
France,Irrigation area,HA,Hectares,1997,1907607.0,0,Units,1907607.0
France,Irrigation area,HA,Hectares,2000,1574528.0,0,Units,1574528.0
France,Irrigation area,HA,Hectares,2003,1938730.0,0,Units,1938730.0
France,Irrigation area,HA,Hectares,2005,1696370.0,0,Units,1696370.0
France,Irrigation area,HA,Hectares,2007,1511730.0,0,Units,1511730.0
France,Irrigation area,HA,Hectares,2010,1583610.0,0,Units,1583610.0
France,Irrigation area,HA,Hectares,2013,1423640.0,0,Units,1423640.0
France,Irrigation area,HA,Hectares,2016,1377460.0,0,Units,1377460.0
Germany,Irrigation area,HA,Hectares,2010,372750.0,0,Units,372750.0
Germany,Irrigation area,HA,Hectares,2013,365590.0,0,Units,365590.0
Germany,Irrigation area,HA,Hectares,2016,451754.0,0,Units,451754.0
Germany,Irrigation area,HA,Hectares,2020,506482.0,0,Units,506482.0
Greece,Irrigation area,HA,Hectares,1990,932980.0,0,Units,932980.0
Greece,Irrigation area,HA,Hectares,1993,1063620.0,0,Units,1063620.0
Greece,Irrigation area,HA,Hectares,1995,1142180.0,0,Units,1142180.0
Greece,Irrigation area,HA,Hectares,1997,1162620.0,0,Units,1162620.0
Greece,Irrigation area,HA,Hectares,2000,1161030.0,0,Units,1161030.0
Greece,Irrigation area,HA,Hectares,2003,1294400.0,0,Units,1294400.0
Greece,Irrigation area,HA,Hectares,2005,1312650.0,0,Units,1312650.0
Greece,Irrigation area,HA,Hectares,2007,1279520.0,0,Units,1279520.0
Greece,Irrigation area,HA,Hectares,2010,1025210.0,0,Units,1025210.0
Greece,Irrigation area,HA,Hectares,2013,1164620.0,0,Units,1164620.0
Greece,Irrigation area,HA,Hectares,2016,1074920.0,0,Units,1074920.0
Greece,Irrigation area,HA,Hectares,2020,950494.0,0,Units,950494.0
Hungary,Irrigation area,HA,Hectares,2000,125300.0,0,Units,125300.0
Hungary,Irrigation area,HA,Hectares,2001,105300.0,0,Units,105300.0
Hungary,Irrigation area,HA,Hectares,2002,123400.0,0,Units,123400.0
Hungary,Irrigation area,HA,Hectares,2003,126900.0,0,Units,126900.0
Hungary,Irrigation area,HA,Hectares,2004,120596.0,0,Units,120596.0
Hungary,Irrigation area,HA,Hectares,2005,75161.0,0,Units,75161.0
Hungary,Irrigation area,HA,Hectares,2006,78193.0,0,Units,78193.0
Hungary,Irrigation area,HA,Hectares,2007,121064.0,0,Units,121064.0
Hungary,Irrigation area,HA,Hectares,2008,80149.0,0,Units,80149.0
Hungary,Irrigation area,HA,Hectares,2009,107106.0,0,Units,107106.0
Hungary,Irrigation area,HA,Hectares,2010,44858.0,0,Units,44858.0
Hungary,Irrigation area,HA,Hectares,2011,101046.0,0,Units,101046.0
Hungary,Irrigation area,HA,Hectares,2012,124944.0,0,Units,124944.0
Hungary,Irrigation area,HA,Hectares,2013,118934.0,0,Units,118934.0
Hungary,Irrigation area,HA,Hectares,2014,99335.0,0,Units,99335.0
Hungary,Irrigation area,HA,Hectares,2015,80529.0,0,Units,80529.0
Hungary,Irrigation area,HA,Hectares,2016,97741.0,0,Units,97741.0
Hungary,Irrigation area,HA,Hectares,2017,101405.0,0,Units,101405.0
Hungary,Irrigation area,HA,Hectares,2018,96849.0,0,Units,96849.0
Hungary,Irrigation area,HA,Hectares,2019,101097.0,0,Units,101097.0
Hungary,Irrigation area,HA,Hectares,2020,111849.915,0,Units,111849.915
Hungary,Irrigation area,HA,Hectares,2021,110506.126,0,Units,110506.126
Iceland,Irrigation area,HA,Hectares,1990,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,1991,1.0,0,Units,1.0
Iceland,Irriga￼
ation area,HA,Hectares,1998,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,1999,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2000,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2001,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2002,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2003,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2004,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2005,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2006,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2007,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2008,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2009,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2010,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2011,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2012,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2013,1.0,0,Units,1.0
Iceland,Irrigation area,HA,Hectares,2014,1.0,0,Units,1.0
Israel,Irrigation area,HA,Hectares,1990,205700.0,0,Units,205700.0
Israel,Irrigation area,HA,Hectares,1991,181400.0,0,Units,181400.0
Israel,Irrigation area,HA,Hectares,1992,187100.0,0,Units,187100.0
Israel,Irrigation area,HA,Hectares,1993,191900.0,0,Units,191900.0
Israel,Irrigation area,HA,Hectares,1994,195700.0,0,Units,195700.0
Israel,Irrigation area,HA,Hectares,1995,194300.0,0,Units,194300.0
Israel,Irrigation area,HA,Hectares,1996,192400.0,0,Units,192400.0
Israel,Irrigation area,HA,Hectares,1997,194300.0,0,Units,194300.0
Israel,Irrigation area,HA,Hectares,1998,198500.0,0,Units,198500.0
Israel,Irrigation area,HA,Hectares,1999,192100.0,0,Units,192100.0
Israel,Irrigation area,HA,Hectares,2000,182500.0,0,Units,182500.0
Israel,Irrigation area,HA,Hectares,2001,177000.0,0,Units,177000.0
Israel,Irrigation area,HA,Hectares,2002,174000.0,0,Units,174000.0
Israel,Irrigation area,HA,Hectares,2004,225000.0,0,Units,225000.0
Israel,Irrigation area,HA,Hectares,2006,181500.0,0,Units,181500.0
Israel,Irrigation area,HA,Hectares,2007,155500.0,0,Units,155500.0
Israel,Irrigation area,HA,Hectares,2009,148300.0,0,Units,148300.0
Israel,Irrigation area,HA,Hectares,2010,164400.0,0,Units,164400.0
Israel,Irrigation area,HA,Hectares,2013,165900.0,0,Units,165900.0
Israel,Irrigation area,HA,Hectares,2014,206900.0,0,Units,206900.0
Israel,Irrigation area,HA,Hectares,2015,206800.0,0,Units,206800.0
Israel,Irrigation area,HA,Hectares,2016,306000.0,0,Units,306000.0
Israel,Irrigation area,HA,Hectares,2017,239600.0,0,Units,239600.0
Israel,Irrigation area,HA,Hectares,2018,218500.0,0,Units,218500.0
Israel,Irrigation area,HA,Hectares,2019,214500.0,0,Units,214500.0
Israel,Irrigation area,HA,Hectares,2020,215900.0,0,Units,215900.0
Israel,Irrigation area,HA,Hectares,2021,201400.0,0,Units,201400.0
Italy,Irrigation area,HA,Hectares,1990,2697100.0,0,Units,2697100.0
Italy,Irrigation area,HA,Hectares,1993,2649060.0,0,Units,2649060.0
Italy,Irrigation area,HA,Hectares,1995,2698010.0,0,Units,2698010.0
Italy,Irrigation area,HA,Hectares,2000,2453460.0,0,Units,2453460.0
Italy,Irrigation area,HA,Hectares,2003,2732730.0,0,Units,2732730.0
Italy,Irrigation area,HA,Hectares,2005,2613420.0,0,Units,2613420.0
Italy,Irrigation area,HA,Hectares,2007,2666210.0,0,Units,2666210.0
Italy,Irrigation area,HA,Hectares,2010,2408350.0,0,Units,2408350.0
Italy,Irrigation area,HA,Hectares,2013,2917649.0,0,Units,2917649.0
Italy,Irrigation area,HA,Hectares,2016,2553040.0,0,Units,2553040.0
Italy,Irrigation area,HA,Hectares,2020,2581755.0,0,Units,2581755.0
Japan,Irrigation area,HA,Hectares,1990,2846000.0,0,Units,2846000.0
Japan,Irrigation area,HA,Hectares,1991,2825000.0,0,Units,2825000.0
Japan,Irrigation area,HA,Hectares,1992,2802000.0,0,Units,2802000.0
Japan,Irrigation area,HA,Hectares,1993,2782000.0,0,Units,2782000.0
Japan,Irrigation area,HA,Hectares,1994,2764000.0,0,Units,2764000.0
Japan,Irrigation area,HA,Hectares,1995,2745000.0,0,Units,2745000.0
Japan,Irrigation area,HA,Hectares,1996,2724000.0,0,Units,2724000.0
Japan,Irrigation area,HA,Hectares,1997,2701000.0,0,Units,2701000.0
Japan,Irrigation area,HA,Hectares,1998,2679000.0,0,Units,2679000.0
Japan,Irrigation area,HA,Hectares,1999,2659000.0,0,Units,2659000.0
Japan,Irrigation area,HA,Hectares,2000,2641000.0,0,Units,2641000.0
Japan,Irrigation area,HA,Hectares,2001,2624000.0,0,Units,2624000.0
Japan,Irrigation area,HA,Hectares,2002,2607000.0,0,Units,2607000.0
Japan,Irrigation area,HA,Hectares,2003,2592000.0,0,Units,2592000.0
Japan,Irrigation area,HA,Hectares,2004,2575000.0,0,Units,2575000.0
Japan,Irrigation area,HA,Hectares,2005,2556000.0,0,Units,2556000.0
Japan,Irrigation area,HA,Hectares,2006,2543000.0,0,Units,2543000.0
Japan,Irrigation area,HA,Hectares,2007,2530000.0,0,Units,2530000.0
Japan,Irrigation area,HA,Hectares,2008,2516000.0,0,Units,2516000.0
Japan,Irrigation area,HA,Hectares,2009,2506000.0,0,Units,2506000.0
Japan,Irrigation area,HA,Hectares,2010,2496000.0,0,Units,2496000.0
Japan,Irrigation area,HA,Hectares,2011,2474000.0,0,Units,2474000.0
Japan,Irrigation area,HA,Hectares,2012,2469000.0,0,Units,2469000.0
Japan,Irrigation area,HA,Hectares,2013,2465000.0,0,Units,2465000.0
Japan,Irrigation area,HA,Hectares,2014,2458000.0,0,Units,2458000.0
Japan,Irrigation area,HA,Hectares,2015,2446000.0,0,Units,2446000.0
Japan,Irrigation area,HA,Hectares,2016,2432000.0,0,Units,2432000.0
Japan,Irrigation area,HA,Hectares,2017,2418000.0,0,Units,2418000.0
Japan,Irrigation area,HA,Hectares,2018,2405000.0,0,Units,2405000.0
Japan,Irrigation area,HA,Hectares,2019,2393000.0,0,Units,2393000.0
Japan,Irrigation area,HA,Hectares,2020,2379000.0,0,Units,2379000.0
Japan,Irrigation area,HA,Hectares,2021,2366000.0,0,Units,2366000.0
Japan,Irrigation area,HA,Hectares,2022,2352000.0,0,Units,2352000.0
Korea,Irrigation area,HA,Hectares,1990,987524.0,0,Units,987524.0
Korea,Irrigation area,HA,Hectares,1991,987860.0,0,Units,987860.0
Korea,Irrigation area,HA,Hectares,1992,972890.0,0,Units,972890.0
Korea,Irrigation area,HA,Hectares,1993,955873.0,0,Units,955873.0
Korea,Irrigation area,HA,Hectares,1994,941300.0,0,Units,941300.0
Korea,Irrigation area,HA,Hectares,1995,906828.0,0,Units,906828.0
Korea,Irrigation area,HA,Hectares,1996,888795.0,0,Units,888795.0
Korea,Irrigation area,HA,Hectares,1997,881631.0,0,Units,881631.0
Korea,Irrigation area,HA,Hectares,1998,880679.0,0,Units,880679.0
Korea,Irrigation area,HA,Hectares,1999,878489.0,0,Units,878489.0
Korea,Irrigation area,HA,Hectares,2000,880444.0,0,Units,880444.0
Korea,Irrigation area,HA,Hectares,2001,881228.0,0,Units,881228.0
Korea,Irrigation area,HA,Hectares,2002,880365.0,0,Units,880365.0
Korea,Irrigation area,HA,Hectares,2003,877539.0,0,Units,877539.0
Korea,Irrigation area,HA,Hectares,2004,869822.0,0,Units,869822.0
Korea,Irrigation area,HA,Hectares,2005,866958.0,0,Units,866958.0
Korea,Irrigation area,HA,Hectares,2006,859040.0,0,Units,859040.0
Korea,Irrigation area,HA,Hectares,2007,848276.0,0,Units,848276.0
Korea,Irrigation area,HA,Hectares,2008,831553.0,0,Units,831553.0
Korea,Irrigation area,HA,Hectares,2009,806475.0,0,Units,806475.0
Korea,Irrigation area,HA,Hectares,2010,787986.0,0,Units,787986.0
Korea,Irrigation area,HA,Hectares,2011,772108.0,0,Units,772108.0
Korea,Irrigation area,HA,Hectares,2012,778362.0,0,Units,778362.0
Korea,Irrigation area,HA,Hectares,2013,777280.0,0,Units,777280.0
Korea,Irrigation area,HA,Hectares,2014,752598.0,0,Units,752598.0
Korea,Irrigation area,HA,Hectares,2015,734060.0,0,Units,734060.0
Korea,Irrigation area,HA,Hectares,2016,727876.0,0,Units,727876.0
Korea,Irrigation area,HA,Hectares,2017,707422.0,0,Units,707422.0
Korea,Irrigation area,HA,Hectares,2018,696428.0,0,Units,696428.0
Korea,Irrigation area,HA,Hectares,2019,687089.0,0,Units,687089.0
Korea,Irrigation area,HA,Hectares,2020,684719.0,0,Units,684719.0
Korea,Irrigation area,HA,Hectares,2021,653598.0,0,Units,653598.0
Latvia,Irrigation area,HA,Hectares,2003,836.0,0,Units,836.0
Latvia,Irrigation area,HA,Hectares,2005,538.0,0,Units,538.0
Latvia,Irrigation area,HA,Hectares,2007,621.0,0,Units,621.0
Latvia,Irrigation area,HA,Hectares,2010,710.0,0,Units,710.0
Latvia,Irrigation area,HA,Hectares,2013,408.0,0,Units,408.0
Latvia,Irrigation area,HA,Hectares,2016,595.0,0,Units,595.0
Latvia,Irrigation area,HA,Hectares,2020,895.0,0,Units,895.0
Lithuania,Irrigation area,HA,Hectares,2005,230.0,0,Units,230.0
Lithuania,Irrigation area,HA,Hectares,2007,1000.0,0,Units,1000.0
Lithuania,Irrigation area,HA,Hectares,2010,1530.0,0,Units,1530.0
Lithuania,Irrigation area,HA,Hectares,2013,1600.0,0,Units,1600.0
Lithuania,Irrigation area,HA,Hectares,2016,2062.0,0,Units,2062.0
Lithuania,Irrigation area,HA,Hectares,2020,6097.0,0,Units,6097.0
Mexico,Irrigation area,HA,Hectares,1990,5115391.0,0,Units,5115391.0
Mexico,Irrigation area,HA,Hectares,1991,5396173.0,0,Units,5396173.0
Mexico,Irrigation area,HA,Hectares,1992,5346633.0,0,Units,5346633.0
Mexico,Irrigation area,HA,Hectares,1993,5211040.0,0,Units,5211040.0
Mexico,Irrigation area,HA,Hectares,1994,5598982.0,0,Units,5598982.0
Mexico,Irrigation area,HA,Hectares,1995,5163921.0,0,Units,5163921.0
Mexico,Irrigation area,HA,Hectares,1996,5050458.19,0,Units,5050458.19
Mexico,Irrigation area,HA,Hectares,1997,5353783.57,0,Units,5353783.57
Mexico,Irrigation area,HA,Hectares,1998,5134340.17,0,Units,5134340.17
Mexico,Irrigation area,HA,Hectares,1999,4903099.57,0,Units,4903099.57
Mexico,Irrigation area,HA,Hectares,2000,4802054.08,0,Units,4802054.08
Mexico,Irrigation area,HA,Hectares,2001,4851375.6,0,Units,4851375.6
Mexico,Irrigation area,HA,Hectares,2002,4950681.54,0,Units,4950681.54
Mexico,Irrigation area,HA,Hectares,2003,5031627.39,0,Units,5031627.39
Mexico,Irrigation area,HA,Hectares,2004,5080856.57,0,Units,5080856.57
Mexico,Irrigation area,HA,Hectares,2005,5387348.1,0,Units,5387348.1
Mexico,Irrigation area,HA,Hectares,2006,5367918.05,0,Units,5367918.05
Mexico,Irrigation area,HA,Hectares,2007,5449780.08,0,Units,5449780.08
Mexico,Irrigation area,HA,Hectares,2008,5612662.33,0,Units,5612662.33
Mexico,Irrigation area,HA,Hectares,2009,5626024.44,0,Units,5626024.44
Mexico,Irrigation area,HA,Hectares,2010,5676585.73,0,Units,5676585.73
Mexico,Irrigation area,HA,Hectares,2011,6225955.12,0,Units,6225955.12
Mexico,Irrigation area,HA,Hectares,2012,5721236.54,0,Units,5721236.54
Mexico,Irrigation area,HA,Hectares,2013,5794116.29,0,Units,5794116.29
Mexico,Irrigation area,HA,Hectares,2014,5868679.27,0,Units,5868679.27
Mexico,Irrigation area,HA,Hectares,2015,5970980.16,0,Units,5970980.16
Mexico,Irrigation area,HA,Hectares,2016,6047390.24,0,Units,6047390.24
Mexico,Irrigation area,HA,Hectares,2017,6075896.83,0,Units,6075896.83
Mexico,Irrigation area,HA,Hectares,2018,6172784.69,0,Units,6172784.69
Mexico,Irrigation area,HA,Hectares,2019,6036621.96,0,Units,6036621.96
